run_id,is_synthetic,remaining_min,start_weight_g,elapsed_smoking_min,oven_temp_c,oven_deg_h,dht11_temp_c,dht11_humidity_pct,mq6_adc,mq6_ratio,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,drying_rate_g_per_min
tuna_2379g,0,28.5,2379.7,1.1666666666666667,31.5,0.617361111111111,32.7,80.8,932.0,12.48,2377.8,2378.7,1.8999999999996362,0.0007984199689034905,0.0
tuna_2379g,0,28.416666666666668,2379.7,1.25,31.75,0.6614583333333333,32.7,80.6,926.0,12.55,2378.1,2378.7,1.599999999999909,0.0006723536580240825,0.0
tuna_2379g,0,28.333333333333336,2379.7,1.3333333333333333,31.75,0.7055555555555555,32.8,80.5,918.0,12.71,2379.3,2378.8,0.3999999999996362,0.00016808841450587732,0.0
tuna_2379g,0,28.25,2379.7,1.4166666666666667,32.0,0.7499999999999999,32.8,80.3,909.0,12.8,2379.5,2379.05,0.1999999999998181,8.404420725293866e-05,0.0
tuna_2379g,0,28.166666666666668,2379.7,1.5,32.0,0.7944444444444443,32.9,80.2,891.0,12.92,2378.7,2379.1000000000004,1.0,0.00042022103626507544,0.0
tuna_2379g,0,28.083333333333336,2379.7,1.5833333333333333,32.0,0.8388888888888887,32.9,80.0,902.0,13.0,2379.3,2379.3,0.3999999999996362,0.00016808841450587732,0.0
tuna_2379g,0,28.0,2379.7,1.6666666666666667,31.75,0.8829861111111109,33.0,79.7,894.0,13.13,2378.9,2379.3,0.7999999999997272,0.0003361768290119457,0.0
tuna_2379g,0,27.916666666666668,2379.7,1.75,31.5,0.9267361111111109,33.0,79.6,886.0,13.26,2380.3,2379.3,-0.6000000000003638,-0.00025213262175919813,0.0
tuna_2379g,0,27.833333333333336,2379.7,1.8333333333333333,31.75,0.9708333333333331,33.1,79.5,880.0,13.15,2379.3,2379.4,0.3999999999996362,0.00016808841450587732,0.0
tuna_2379g,0,27.75,2379.7,1.9166666666666667,32.25,1.0156249999999998,33.1,79.5,881.0,13.4,2379.3,2379.65,0.3999999999996362,0.00016808841450587732,0.0
tuna_2379g,0,27.666666666666668,2379.7,2.0,32.25,1.0604166666666663,33.1,79.4,871.0,13.45,2379.8,2380.0,-0.1000000000003638,-4.202210362666042e-05,0.29999999999836297
tuna_2379g,0,27.583333333333336,2379.7,2.0833333333333335,32.0,1.1048611111111108,33.2,79.3,879.0,13.4,2380.2,2380.0,-0.5,-0.00021011051813253772,0.29999999999836297
tuna_2379g,0,27.5,2379.7,2.1666666666666665,31.75,1.148958333333333,33.2,79.3,881.0,13.4,2380.5,2380.0,-0.8000000000001819,-0.0003361768290121368,0.29999999999836297
tuna_2379g,0,27.416666666666668,2379.7,2.25,31.75,1.1930555555555553,33.3,79.1,880.0,13.49,2380.2,2380.0,-0.5,-0.00021011051813253772,0.0
tuna_2379g,0,27.333333333333336,2379.7,2.3333333333333335,34.0,1.2402777777777776,33.3,79.0,867.0,13.59,2381.7,2379.55,-2.0,-0.0008404420725301509,0.0
tuna_2379g,0,27.25,2379.7,2.4166666666666665,38.0,1.2930555555555554,33.4,78.9,871.0,13.51,2380.3,2379.55,-0.6000000000003638,-0.00025213262175919813,0.0
tuna_2379g,0,27.166666666666668,2379.7,2.5,40.5,1.3493055555555553,33.4,78.8,865.0,13.4,2378.9,2379.3500000000004,0.7999999999997272,0.0003361768290119457,0.0
tuna_2379g,0,27.083333333333336,2379.7,2.5833333333333335,42.75,1.4086805555555553,33.5,78.7,855.0,13.81,2378.9,2378.9,0.7999999999997272,0.0003361768290119457,0.0
tuna_2379g,0,27.0,2379.7,2.6666666666666665,45.25,1.4715277777777775,33.5,78.6,855.0,13.94,2352.8,2366.45,26.899999999999636,0.011303945875530377,0.0
tuna_2379g,0,26.916666666666668,2379.7,2.75,47.0,1.5368055555555553,33.6,78.4,847.0,14.04,2354.0,2353.4,25.699999999999818,0.010799680632012363,0.0
tuna_2379g,0,26.833333333333336,2379.7,2.8333333333333335,49.0,1.6048611111111108,33.6,78.4,855.0,14.02,2350.9,2352.3,28.799999999999727,0.01210236584443406,0.0
tuna_2379g,0,26.75,2379.7,2.9166666666666665,52.75,1.6781249999999996,33.6,78.3,848.0,14.02,2351.8,2351.6000000000004,27.899999999999636,0.011724166911795453,0.0
tuna_2379g,0,26.666666666666668,2379.7,3.0,57.25,1.7576388888888885,33.7,78.1,843.0,14.15,2351.4,2351.15,28.299999999999727,0.011892255326301521,0.0
